#TYPE Selected.System.IO.FileInfo
"FullName","CreationTime","LastWriteTime","Length","Owner"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-skins-picker\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:46 PM","74097","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-skins-picker\description.json","9/24/2019 7:45:17 PM","8/3/2020 9:22:42 PM","525","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-social","3/5/2020 1:07:49 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-social\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:46 PM","2694139","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-social\description.json","9/24/2019 7:45:17 PM","9/6/2020 10:37:29 PM","769","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-startup","3/5/2020 1:07:59 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-startup\assets.wad","9/24/2019 7:45:17 PM","12/13/2021 6:16:25 PM","6627","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-startup\description.json","9/24/2019 7:45:17 PM","9/24/2019 7:45:17 PM","369","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-static-assets","3/5/2020 1:07:59 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-static-assets\assets.wad","12/8/2019 9:19:55 PM","2/16/2022 6:27:46 PM","174289913","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-static-assets\description.json","12/8/2019 9:19:55 PM","12/8/2019 9:19:55 PM","344","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-store","3/5/2020 1:07:59 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-store\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:46 PM","349856","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-store\description.json","9/24/2019 7:45:17 PM","9/2/2021 3:58:51 PM","726","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-tft","3/5/2020 1:07:59 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-tft\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:46 PM","2375278","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-tft\description.json","9/24/2019 7:45:18 PM","10/25/2021 6:43:22 PM","671","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-typekit","3/5/2020 1:07:59 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-typekit\default-assets.wad","9/24/2019 7:42:20 PM","12/13/2021 6:16:25 PM","831868","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-typekit\description.json","9/24/2019 7:42:17 PM","9/24/2019 3:21:06 AM","965","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-uikit","3/5/2020 1:07:59 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-uikit\assets.wad","9/24/2019 7:42:20 PM","2/16/2022 6:27:46 PM","5059985","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-uikit\description.json","9/24/2019 7:42:17 PM","6/15/2020 1:22:19 PM","482","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-plugin-runner","3/5/2020 1:07:59 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-plugin-runner\assets.wad","9/24/2019 7:42:16 PM","2/2/2022 10:54:40 PM","50540","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-plugin-runner\description.json","9/24/2019 7:42:17 PM","9/24/2019 3:21:06 AM","337","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\rc-win.enc","9/24/2019 7:45:18 PM","12/8/2019 9:19:57 PM","68554920","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\rc-win.uni","9/24/2019 7:42:19 PM","2/16/2022 6:27:46 PM","2335232","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\resources.pak","9/2/2021 3:58:57 PM","9/2/2021 3:58:57 PM","6977378","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Screenshots","1/21/2021 11:32:34 PM","1/21/2021 11:32:36 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Screenshots\Screen01.png","1/21/2021 11:32:36 PM","1/21/2021 11:32:36 PM","3436852","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\snapshot_blob.bin","12/8/2019 9:19:57 PM","9/2/2021 3:58:57 PM","48495","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\system.yaml","9/24/2019 7:42:16 PM","2/16/2022 6:27:46 PM","34245","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\ucrtbase.dll","9/24/2019 7:42:19 PM","7/22/2021 11:13:26 PM","1170904","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Uninstall League of Legends.dat","9/24/2019 7:42:23 PM","9/24/2019 7:42:24 PM","6872","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Uninstall League of Legends.exe","9/24/2019 7:42:21 PM","8/5/2020 7:02:46 PM","286208","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Uninstall_old.exe","12/11/2019 12:12:37 PM","9/24/2019 7:42:24 PM","6574361","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Update","9/24/2019 7:42:29 PM","12/8/2019 9:19:57 PM",,"BUILTIN\Administrators"
"C:\Riot Games\League of Legends\v8_context_snapshot.bin","12/8/2019 9:19:57 PM","9/2/2021 3:58:57 PM","165673","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\vcruntime140.dll","9/24/2019 7:42:16 PM","7/22/2021 11:13:26 PM","76152","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\vivoxsdk.dll","1/8/2020 3:45:06 PM","1/8/2020 3:45:06 PM","4278912","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client","12/11/2019 12:11:42 PM","2/16/2022 6:27:30 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\Resources","12/11/2019 12:11:44 PM","12/11/2019 12:11:44 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\Resources\icon.ico","12/11/2019 12:11:44 PM","12/11/2019 12:11:44 PM","28746","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\RiotClientCrashHandler.exe","12/11/2019 12:11:44 PM","8/25/2020 11:57:45 PM","1947648","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\RiotClientFoundation.dll","6/15/2020 7:34:33 PM","2/14/2022 8:20:30 PM","9381096","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\RiotClientServices.exe","12/11/2019 12:11:44 PM","2/14/2022 8:20:31 PM","69264600","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\RiotGamesApi.dll","3/1/2021 6:09:47 PM","2/14/2022 8:20:31 PM","28268984","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\system.yaml","12/11/2019 12:11:56 PM","2/14/2022 8:20:31 PM","13063","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX","12/11/2019 12:11:50 PM","2/16/2022 6:27:36 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\cef.pak","12/11/2019 12:11:53 PM","5/26/2021 6:51:39 PM","3677354","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\cef_100_percent.pak","12/11/2019 12:11:53 PM","5/26/2021 6:51:39 PM","742152","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\cef_200_percent.pak","12/11/2019 12:11:53 PM","5/26/2021 6:51:39 PM","872802","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\cef_extensions.pak","12/11/2019 12:11:53 PM","5/26/2021 6:51:39 PM","1833343","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\chrome_elf.dll","5/26/2021 6:51:39 PM","5/26/2021 6:51:39 PM","707072","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\d3dcompiler_47.dll","12/11/2019 12:11:53 PM","5/26/2021 6:51:39 PM","3705472","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\devtools_resources.pak","12/11/2019 12:11:53 PM","5/26/2021 6:51:39 PM","6014631","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\ffmpeg.dll","12/11/2019 12:11:53 PM","5/26/2021 6:51:39 PM","1231872","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\GPUCache","2/16/2022 6:27:36 PM","2/16/2022 6:27:36 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\GPUCache\data_0","2/16/2022 6:27:36 PM","2/16/2022 6:27:36 PM","8192","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\GPUCache\data_1","2/16/2022 6:27:36 PM","2/16/2022 6:27:37 PM","270336","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\GPUCache\data_2","2/16/2022 6:27:36 PM","2/16/2022 6:27:36 PM","8192","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\GPUCache\data_3","2/16/2022 6:27:36 PM","2/16/2022 6:27:36 PM","8192","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\GPUCache\index","2/16/2022 6:27:36 PM","2/16/2022 6:27:36 PM","262512","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\icudtl.dat","12/11/2019 12:11:53 PM","5/26/2021 6:51:39 PM","10326064","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\libcef.dll","12/11/2019 12:11:54 PM","5/26/2021 6:51:40 PM","93489664","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\libEGL.dll","12/11/2019 12:11:54 PM","5/26/2021 6:51:39 PM","110592","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\libGLESv2.dll","12/11/2019 12:11:54 PM","5/26/2021 6:51:39 PM","4717056","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales","12/11/2019 12:11:56 PM","5/26/2021 6:51:40 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\am.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","314448","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\ar.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","315053","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\bg.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","362060","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\bn.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","467103","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\ca.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","224643","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\cs.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","228150","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\da.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","204754","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\de.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","223214","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\el.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","396704","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\en-GB.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","183659","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\en-US.pak","12/11/2019 12:11:56 PM","5/26/2021 6:51:40 PM","185090","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\es.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","224140","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\es-419.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","220764","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\et.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","199921","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\fa.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","317594","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\fi.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","206125","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\fil.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","226979","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\fr.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","239622","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\gu.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","444053","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\he.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","268510","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\hi.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","456292","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\hr.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","216276","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\hu.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","235681","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\id.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","198224","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\it.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","216353","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\ja.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","268987","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\kn.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","517629","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\ko.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","225809","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\lt.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","232209","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\lv.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","231033","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\ml.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","556723","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\mr.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","450943","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\ms.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","204927","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\nb.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","201815","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\nl.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","210980","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\pl.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","224402","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\pt-BR.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","217734","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\pt-PT.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","219947","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\ro.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","225389","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\ru.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","350023","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\sk.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","231395","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\sl.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","217553","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\sr.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","338848","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\sv.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","203076","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\sw.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","207909","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\ta.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","525312","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\te.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","498318","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\th.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","423628","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\tr.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","217133","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\uk.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","354530","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\vi.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","251195","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\zh-CN.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","187627","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\locales\zh-TW.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","187941","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\natives_blob.bin","12/11/2019 12:11:56 PM","5/26/2021 6:51:40 PM","83217","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\Plugins","12/11/2019 12:11:50 PM","12/11/2019 12:11:53 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\Plugins\plugin-manifest.json","12/11/2019 12:11:50 PM","11/30/2020 7:09:43 PM","284","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\Plugins\rcp-fe-keystone-react","12/11/2019 12:11:50 PM","12/11/2019 12:11:53 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\Plugins\rcp-fe-keystone-react\assets.wad","12/11/2019 12:11:50 PM","2/14/2022 8:20:31 PM","115144301","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\Plugins\rcp-fe-keystone-react\description.json","12/11/2019 12:11:53 PM","11/30/2020 7:09:43 PM","285","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\Plugins\rcp-fe-plugin-runner","12/11/2019 12:11:53 PM","12/11/2019 12:11:53 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\Plugins\rcp-fe-plugin-runner\assets.wad","12/11/2019 12:11:53 PM","11/30/2020 7:09:43 PM","93124","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\Plugins\rcp-fe-plugin-runner\description.json","12/11/2019 12:11:53 PM","11/30/2020 7:09:43 PM","293","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\RiotClientUx.exe","12/11/2019 12:11:53 PM","2/14/2022 8:20:31 PM","5299656","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\RiotClientUxRender.exe","12/11/2019 12:11:53 PM","2/14/2022 8:20:31 PM","4332768","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\snapshot_blob.bin","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","285908","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\swiftshader","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\swiftshader\libEGL.dll","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","112640","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\swiftshader\libGLESv2.dll","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","2249216","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\v8_context_snapshot.bin","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","609888","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\UX\views_mus_resources.pak","5/26/2021 6:51:40 PM","5/26/2021 6:51:40 PM","96116","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\vgrl.dll","3/3/2020 11:35:37 PM","5/17/2020 8:43:51 PM","3518336","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\Riot Client\vivoxsdk.dll","5/19/2021 7:26:09 PM","9/2/2021 3:58:43 PM","10899560","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\testing.txt","2/17/2022 3:23:04 PM","2/17/2022 3:23:04 PM","45","BUILTIN\Administrators"
"C:\Riot Games\testtt.csv","2/17/2022 3:37:30 PM","2/17/2022 3:37:30 PM","0","BUILTIN\Administrators"
